item_name	data_key	data_value	data_type	data_group
EPM_13A3	t_species!Pseudoalteromonas_phenolica	0	stackedbar	t_species
EPM_13A3	t_species!Ruegeria_sp_THAF33	644	stackedbar	t_species
EPM_13A3	t_species!Candidatus_Actinomarina_minuta	2034	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Rhodobacteraceae_bacterium_BAR1	791	stackedbar	t_species
EPM_13A3	t_species!Comamonas_aquatica	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Synechococcus_sp_RCC307	2011	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Burkholderia	0	stackedbar	t_species
EPM_13A3	t_species!Limnohabitans_sp_63ED37-2	2059	stackedbar	t_species
EPM_13A3	t_species!Altererythrobacter_epoxidivorans	722	stackedbar	t_species
EPM_13A3	t_species!Roseovarius_sp_MME-070	795	stackedbar	t_species
EPM_13A3	t_species!Neptunomonas_concharum	2486	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Trichodesmium_erythraeum	0	stackedbar	t_species
EPM_13A3	t_species!Hydrogenophaga_pseudoflava	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Ralstonia	0	stackedbar	t_species
EPM_13A3	t_species!Altererythrobacter_atlanticus	2051	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Achromobacter	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Erythrobacteraceae	1363	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Synechococcus_sp_WH_8109	15724	stackedbar	t_species
EPM_13A3	t_species!Vibrio_mediterranei	0	stackedbar	t_species
EPM_13A3	t_species!Simplicispira_suum	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_[Polyangium]_brachysporum	0	stackedbar	t_species
EPM_13A3	t_species!Melaminivora_sp_SC2-9	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Prochlorococcus_phage_P-HM1	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Cyanophage_P-TIM40	0	stackedbar	t_species
EPM_13A3	t_species!Vitreoscilla_filiformis	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M87	0	stackedbar	t_species
EPM_13A3	t_species!Novosphingobium_sp_THN1	714	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Synechococcus_phage_S-CAM9	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Prochlorococcus_sp_MIT_0604	1594	stackedbar	t_species
EPM_13A3	t_species!Curvibacter_putative_symbiont_of_Hydra_magnipapillata	0	stackedbar	t_species
EPM_13A3	t_species!Variovorax_sp_PBL-H6	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Betaproteobacteria_bacterium_GR16-43	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M91	0	stackedbar	t_species
EPM_13A3	t_species!Alicycliphilus_denitrificans	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Cyanophage_S-TIM5	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M83	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_bacterium_AG-323-D18	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Cyanophage_P-RSM1	0	stackedbar	t_species
EPM_13A3	t_species!Achromobacter_spanius	0	stackedbar	t_species
EPM_13A3	t_species!Roseovarius_indicus	981	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Polaromonas	0	stackedbar	t_species
EPM_13A3	t_species!Nitrincola_sp_KXZD1103	3928	stackedbar	t_species
EPM_13A3	t_species!Hydrogenophaga_sp_PBL-H3	0	stackedbar	t_species
EPM_13A3	t_species!Serpentinomonas_mccroryi	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Sphaerotilus_natans	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Oceanospirillaceae	1792	stackedbar	t_species
EPM_13A3	t_species!Octadecabacter_temperatus	671	stackedbar	t_species
EPM_13A3	t_species!Bradyrhizobium_erythrophlei	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Prochlorococcus_phage_MED4-213	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Phaeobacter	897	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_117M61	0	stackedbar	t_species
EPM_13A3	t_species!Vibrio_natriegens	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Delftia	0	stackedbar	t_species
EPM_13A3	t_species!Octadecabacter_arcticus	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Nitrosomonadales	44849	stackedbar	t_species
EPM_13A3	t_species!Polaromonas_sp_JS666	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Acinetobacter	779	stackedbar	t_species
EPM_13A3	t_species!Herbaspirillum_huttiense	0	stackedbar	t_species
EPM_13A3	t_species!Candidatus_Pelagibacter_ubique	1114	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Azospirillum	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_117M37	0	stackedbar	t_species
EPM_13A3	t_species!Ottowia_oryzae	0	stackedbar	t_species
EPM_13A3	t_species!Rhizobium_leguminosarum	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Inhella_inkyongensis	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Rhodobacteraceae_bacterium	1839	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Marine_virus_AG-345-L05	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Marine_virus_AG-345-E15	0	stackedbar	t_species
EPM_13A3	t_species!Celeribacter_marinus	0	stackedbar	t_species
EPM_13A3	t_species!Hydrogenophaga_sp_NH-16	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_117M41	0	stackedbar	t_species
EPM_13A3	t_species!Rhodoplanes_sp_Z2-YC6860	0	stackedbar	t_species
EPM_13A3	t_species!Pantoea_rwandensis	0	stackedbar	t_species
EPM_13A3	t_species!Pulveribacter_suum	0	stackedbar	t_species
EPM_13A3	t_species!Agrobacterium_tumefaciens	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_alpha_proteobacterium_HIMB59	8262	stackedbar	t_species
EPM_13A3	t_species!Polaromonas_naphthalenivorans	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M18	0	stackedbar	t_species
EPM_13A3	t_species!Curvibacter_sp_AEP1-3	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Synechococcus_sp_KORDI-52	2709	stackedbar	t_species
EPM_13A3	t_species!Nitrospirillum_amazonense	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Rhizobiaceae	0	stackedbar	t_species
EPM_13A3	t_species!Novosphingobium_ginsenosidimutans	0	stackedbar	t_species
EPM_13A3	t_species!Vibrio_owensii	0	stackedbar	t_species
EPM_13A3	t_species!Rhodoferax_koreense	0	stackedbar	t_species
EPM_13A3	t_species!Rhodoferax_sp_Gr-4	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Bradyrhizobium	0	stackedbar	t_species
EPM_13A3	t_species!Novosphingobium_aromaticivorans	0	stackedbar	t_species
EPM_13A3	t_species!Pseudomonas_chlororaphis	662	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_class_Actinobacteria	1022	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Sphingomonadales	1859	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Synechococcus_phage_S-WAM2	0	stackedbar	t_species
EPM_13A3	t_species!Vibrio_rotiferianus	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Pseudoalteromonas	914	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Synechococcus_phage_S-RIP1	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Methylibium_petroleiphilum	0	stackedbar	t_species
EPM_13A3	t_species!Vibrio_coralliilyticus	0	stackedbar	t_species
EPM_13A3	t_species!Novosphingobium_sp_ABRDHK2	653	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Hydrogenophaga	641	stackedbar	t_species
EPM_13A3	t_species!Citromicrobium_sp_JL477	0	stackedbar	t_species
EPM_13A3	t_species!Yoonia_vestfoldensis	652	stackedbar	t_species
EPM_13A3	t_species!Acidovorax_avenae	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Sphingomonadaceae	1238	stackedbar	t_species
EPM_13A3	t_species!Roseobacter_litoralis	0	stackedbar	t_species
EPM_13A3	t_species!Haliangium_ochraceum	0	stackedbar	t_species
EPM_13A3	t_species!Halocynthiibacter_arcticus	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Synechococcus_phage_S-SM2	2221	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Candidatus_Fonsibacter_ubiquis	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Synechococcus_sp_WH_8102	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_117M32	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Monosiga_brevicollis	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Prochlorococcus_phage_P-SSM3	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Rhodobacteraceae_bacterium_SH-1	805	stackedbar	t_species
EPM_13A3	t_species!Vibrio_parahaemolyticus	0	stackedbar	t_species
EPM_13A3	t_species!Pseudolabrys_sp_FHR47	0	stackedbar	t_species
EPM_13A3	t_species!Ralstonia_pickettii	0	stackedbar	t_species
EPM_13A3	t_species!Altererythrobacter_marensis	663	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Rhodobacteraceae	7091	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Bordetella	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Variovorax	0	stackedbar	t_species
EPM_13A3	t_species!Epibacterium_mobile	719	stackedbar	t_species
EPM_13A3	t_species!Octadecabacter_sp_SW4	667	stackedbar	t_species
EPM_13A3	t_species!Pseudoalteromonas_donghaensis	0	stackedbar	t_species
EPM_13A3	t_species!Novosphingobium_tardaugens	641	stackedbar	t_species
EPM_13A3	t_species!Variovorax_boronicumulans	0	stackedbar	t_species
EPM_13A3	t_species!Caulobacter_vibrioides	0	stackedbar	t_species
EPM_13A3	t_species!Caulobacter_sp_K31	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_class_Alphaproteobacteria	4189	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Pelagibacteraceae	0	stackedbar	t_species
EPM_13A3	t_species!Acidovorax_sp_T1	0	stackedbar	t_species
EPM_13A3	t_species!Dickeya_dadantii	0	stackedbar	t_species
EPM_13A3	t_species!Ruegeria_pomeroyi	1074	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Cyanobium_sp_NIES-981	0	stackedbar	t_species
EPM_13A3	t_species!Acidovorax_carolinensis	0	stackedbar	t_species
EPM_13A3	t_species!Rhodoferax_ferrireducens	0	stackedbar	t_species
EPM_13A3	t_species!Candidatus_Pelagibacter_sp_IMCC9063	0	stackedbar	t_species
EPM_13A3	t_species!Altererythrobacter_namhicola	1448	stackedbar	t_species
EPM_13A3	t_species!Polynucleobacter_necessarius	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_class_Podoviridae	0	stackedbar	t_species
EPM_13A3	t_species!Sedimentitalea_sp_W43	671	stackedbar	t_species
EPM_13A3	t_species!Sulfitobacter_sp_SK011	674	stackedbar	t_species
EPM_13A3	t_species!Pseudolabrys_taiwanensis	0	stackedbar	t_species
EPM_13A3	t_species!Caulobacter_segnis	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Alcaligenaceae	0	stackedbar	t_species
EPM_13A3	t_species!Sulfitobacter_sp_SK025	654	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Marinobacter	808	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Synechococcus_sp_KORDI-100	0	stackedbar	t_species
EPM_13A3	t_species!Leisingera_methylohalidivorans	646	stackedbar	t_species
EPM_13A3	t_species!Variovorax_sp_HW608	0	stackedbar	t_species
EPM_13A3	t_species!Variovorax_sp_PAMC_28711	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Leptothrix_cholodnii	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Prokaryotic_dsDNA_virus_sp	709	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_phylum_Marine_virus_AFVG_117M42	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Vibrio	2012	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Rhizobacter_gummiphilus	0	stackedbar	t_species
EPM_13A3	t_species!Leisingera_aquaemixtae	808	stackedbar	t_species
EPM_13A3	t_species!Comamonas_sp_NLF-7-7	0	stackedbar	t_species
EPM_13A3	t_species!Bathycoccus_prasinos	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_genus_Halieaceae_bacterium_IMCC3088	877	stackedbar	t_species
EPM_13A3	t_species!Hydrogenophaga_crassostreae	0	stackedbar	t_species
EPM_13A3	t_species!Marinobacterium_aestuarii	2230	stackedbar	t_species
EPM_13A3	t_species!Litoricola_lipolytica	953	stackedbar	t_species
EPM_13A3	t_species!Sulfitobacter_sp_JL08	998	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Rhodocyclaceae	0	stackedbar	t_species
EPM_13A3	t_species!Opitutus_sp_GAS368	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Human_immunodeficiency_virus_1	0	stackedbar	t_species
EPM_13A3	t_species!Candidatus_Pelagibacter_sp_RS40	2296	stackedbar	t_species
EPM_13A3	t_species!Lacunisphaera_limnophila	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Enterobacteriaceae	1501	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Burkholderiales	1890	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_order_Marine_virus_AG-345-O18	0	stackedbar	t_species
EPM_13A3	t_species!Ottowia_sp_oral_taxon_894	0	stackedbar	t_species
EPM_13A3	t_species!Unknown_t_family_Methylibium	0	stackedbar	t_species
EPM_13A3	t_species!Erythrobacter_atlanticus	878	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Pseudomonas	8579	stackedbar	t_species
EPM_13A4	t_species!Comamonas_kerstersii	0	stackedbar	t_species
EPM_13A4	t_species!Hydrogenophaga_sp_RAC07	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Methylobacterium	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Mitsuaria_sp_7	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_family_Comamonadaceae	1291	stackedbar	t_species
EPM_13A4	t_species!Cupriavidus_taiwanensis	0	stackedbar	t_species
EPM_13A4	t_species!Opitutus_terrae	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Rhizobium	0	stackedbar	t_species
EPM_13A4	t_species!Acidovorax_citrulli	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Paucibacter_sp_KCTC_42545	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_ACG-2014h	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-SSM5	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_domain_Viruses	5023	stackedbar	t_species
EPM_13A4	t_species!Phaeobacter_inhibens	1128	stackedbar	t_species
EPM_13A4	t_species!Sphingomonas_sp_IC081	0	stackedbar	t_species
EPM_13A4	t_species!Cellvibrio_sp_KY-GH-1	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M242	0	stackedbar	t_species
EPM_13A4	t_species!Celeribacter_baekdonensis	0	stackedbar	t_species
EPM_13A4	t_species!Candidatus_Methylopumilus_turicensis	0	stackedbar	t_species
EPM_13A4	t_species!Porphyrobacter_sp_YT40	0	stackedbar	t_species
EPM_13A4	t_species!Sulfitobacter_sp_SK012	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Marine_virus_AFVG_117M64	0	stackedbar	t_species
EPM_13A4	t_species!Chaetoceros_simplex	2857	stackedbar	t_species
EPM_13A4	t_species!Labilithrix_luteola	0	stackedbar	t_species
EPM_13A4	t_species!Burkholderia_gladioli	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-CAM3	0	stackedbar	t_species
EPM_13A4	t_species!Yangia_sp_CCB-MM3	798	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Sphingobium	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_domain_Bacteria	8029	stackedbar	t_species
EPM_13A4	t_species!Octadecabacter_antarcticus	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_T7-like_virus_S-TIP37	0	stackedbar	t_species
EPM_13A4	t_species!Acidovorax_sp_1608163	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_WH_7803	0	stackedbar	t_species
EPM_13A4	t_species!Endozoicomonas_montiporae	776	stackedbar	t_species
EPM_13A4	t_species!Rhodobacter_sphaeroides	0	stackedbar	t_species
EPM_13A4	t_species!Aeromonas_hydrophila	0	stackedbar	t_species
EPM_13A4	t_species!Achromobacter_xylosoxidans	0	stackedbar	t_species
EPM_13A4	t_species!Pseudoalteromonas_piratica	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-IOM18	0	stackedbar	t_species
EPM_13A4	t_species!Acidovorax_sp_KKS102	0	stackedbar	t_species
EPM_13A4	t_species!Acidovorax_cattleyae	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Candidatus_Pelagibacter	939	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Prochlorococcus_marinus	16650	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Acidovorax	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Minicystis_rosea	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-RSM4	0	stackedbar	t_species
EPM_13A4	t_species!Hydrogenophaga_sp_BPS33	0	stackedbar	t_species
EPM_13A4	t_species!Rhodoferax_saidenbachensis	0	stackedbar	t_species
EPM_13A4	t_species!Serpentinomonas_raichei	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_KORDI-49	900	stackedbar	t_species
EPM_13A4	t_species!Comamonas_testosteroni	0	stackedbar	t_species
EPM_13A4	t_species!Sulfuritalea_hydrogenivorans	0	stackedbar	t_species
EPM_13A4	t_species!Altererythrobacter_sp_B11	1236	stackedbar	t_species
EPM_13A4	t_species!Variovorax_sp_WDL1	0	stackedbar	t_species
EPM_13A4	t_species!Rhodoferax_antarcticus	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-T4	0	stackedbar	t_species
EPM_13A4	t_species!Verminephrobacter_eiseniae	0	stackedbar	t_species
EPM_13A4	t_species!Hydrogenophaga_sp_PBC	0	stackedbar	t_species
EPM_13A4	t_species!Buchnera_aphidicola	1171	stackedbar	t_species
EPM_13A4	t_species!Hydrogenophaga_sp_PAMC20947	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_family_Xanthomonadaceae	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_CC9605	21939	stackedbar	t_species
EPM_13A4	t_species!Erythrobacter_litoralis	0	stackedbar	t_species
EPM_13A4	t_species!Erythrobacter_gangjinensis	1032	stackedbar	t_species
EPM_13A4	t_species!Variovorax_paradoxus	0	stackedbar	t_species
EPM_13A4	t_species!Vibrio_sp_THAF190c	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_alpha_proteobacterium_HIMB5	4847	stackedbar	t_species
EPM_13A4	t_species!Erythrobacter_flavus	0	stackedbar	t_species
EPM_13A4	t_species!Comamonas_terrigena	0	stackedbar	t_species
EPM_13A4	t_species!Halioglobus_maricola	918	stackedbar	t_species
EPM_13A4	t_species!Azospirillum_brasilense	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_RSCCF101	0	stackedbar	t_species
EPM_13A4	t_species!Candidatus_Pelagibacter_sp_HIMB1321	3094	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_SynAce01	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M67	0	stackedbar	t_species
EPM_13A4	t_species!Porphyrobacter_sp_LM_6	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_CB0101	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_WH_8101	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Roseovarius	991	stackedbar	t_species
EPM_13A4	t_species!Candidatus_Pelagibacter_sp_RS39	5490	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Marine_virus_AG-345-F15	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Curvibacter	0	stackedbar	t_species
EPM_13A4	t_species!Pseudomonas_stutzeri	1865	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Sphingomonas	0	stackedbar	t_species
EPM_13A4	t_species!Vibrio_azureus	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Prochlorococcus_phage_P-TIM68	3188	stackedbar	t_species
EPM_13A4	t_species!Micromonas_commoda	9659	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Aquabacterium_olei	0	stackedbar	t_species
EPM_13A4	t_species!Limnohabitans_sp_103DPR2	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Cupriavidus	0	stackedbar	t_species
EPM_13A4	t_species!Dechloromonas_sp_HYN0024	0	stackedbar	t_species
EPM_13A4	t_species!Vibrio_tubiashii	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M90	0	stackedbar	t_species
EPM_13A4	t_species!Sandaracinus_amylolyticus	0	stackedbar	t_species
EPM_13A4	t_species!Sorangium_cellulosum	0	stackedbar	t_species
EPM_13A4	t_species!Pseudoalteromonas_spongiae	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Dickeya	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_family_Burkholderiaceae	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Stenotrophomonas	0	stackedbar	t_species
EPM_13A4	t_species!Phenylobacterium_zucineum	0	stackedbar	t_species
EPM_13A4	t_species!Bradyrhizobium_icense	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-SM1	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Synechococcus_sp_WH_8103	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Bacillariophyta	0	stackedbar	t_species
EPM_13A4	t_species!Rhodopseudomonas_palustris	0	stackedbar	t_species
EPM_13A4	t_species!Hylemonella_gracilis	0	stackedbar	t_species
EPM_13A4	t_species!Roseobacter_denitrificans	0	stackedbar	t_species
EPM_13A4	t_species!Cupriavidus_pauculus	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Planctomycetes	0	stackedbar	t_species
EPM_13A4	t_species!Vibrio_campbellii	0	stackedbar	t_species
EPM_13A4	t_species!Sagittula_sp_P11	0	stackedbar	t_species
EPM_13A4	t_species!Caulobacter_flavus	0	stackedbar	t_species
EPM_13A4	t_species!Bradyrhizobium_sp_SK17	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Roseateles_depolymerans	0	stackedbar	t_species
EPM_13A4	t_species!Antarctobacter_heliothermus	918	stackedbar	t_species
EPM_13A4	t_species!Arcobacter_suis	0	stackedbar	t_species
EPM_13A4	t_species!Ferrovibrio_terrae	0	stackedbar	t_species
EPM_13A4	t_species!Pseudomonas_fluorescens	986	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_family_Synechococcus	4283	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_family_Human_gammaherpesvirus_4	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M81	0	stackedbar	t_species
EPM_13A4	t_species!Pseudomonas_putida	1378	stackedbar	t_species
EPM_13A4	t_species!Nibricoccus_aquaticus	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Proteobacteria	8153	stackedbar	t_species
EPM_13A4	t_species!Emiliania_huxleyi	0	stackedbar	t_species
EPM_13A4	t_species!Pseudorhodobacter_sp_S12M18	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_class_Betaproteobacteria	775	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Bacteroidetes	787	stackedbar	t_species
EPM_13A4	t_species!Pantoea_vagans	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_class_Gammaproteobacteria	12076	stackedbar	t_species
EPM_13A4	t_species!Phaeobacter_gallaeciensis	1356	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Cyanobium_gracile	0	stackedbar	t_species
EPM_13A4	t_species!Enterobacter_sp_EA-1	0	stackedbar	t_species
EPM_13A4	t_species!Ostreococcus_sp_'lucimarinus'	0	stackedbar	t_species
EPM_13A4	t_species!Photobacterium_damselae	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Xylophilus_sp_KACC_21265	0	stackedbar	t_species
EPM_13A4	t_species!Erythrobacter_sp_HKB08	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_phylum_Marine_virus_AFVG_25M86	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_class_Myoviridae	6905	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Rubrivivax_gelatinosus	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_virus_S-PRM1	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Limnohabitans	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Aeromonas	0	stackedbar	t_species
EPM_13A4	t_species!Bradyrhizobium_sp_CCBAU_051011	0	stackedbar	t_species
EPM_13A4	t_species!Novosphingobium_resinovorum	0	stackedbar	t_species
EPM_13A4	t_species!Marinovum_algicola	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_family_Bradyrhizobiaceae	0	stackedbar	t_species
EPM_13A4	t_species!Ralstonia_solanacearum	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_S-CAM22	0	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_uncultured_phage_MedDCM-OCT-S09-C14	0	stackedbar	t_species
EPM_13A4	t_species!Candidatus_Pelagibacter_sp_FZCC0015	50017	stackedbar	t_species
EPM_13A4	t_species!Sulfitobacter_pseudonitzschiae	949	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_genus_Halomonas	1601	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Synechococcus_phage_Bellamy	7076	stackedbar	t_species
EPM_13A4	t_species!Unknown_t_order_Myxococcales	0	stackedbar	t_species
EPM_13A4	t_species!Delftia_tsuruhatensis	0	stackedbar	t_species
